grid_id,lat,lon,total_viol,avg_cis,max_cis,weeks_active,months_active,peak_hour,top_vehicle,near_junction,police_station,persistence,hotspot_score,hotspot_rank,tier
13.022_77.58500000000001,13.022,77.58500000000001,13,1.0379153846153846,2.0833,7,5,8,CAR,0,R.T. Nagar,0.2917,0.1204,2301,Medium
12.938_77.534,12.938,77.534,20,0.696455,1.6667,8,4,2,SCOOTER,0,Banashankari,0.3333,0.1204,2302,Medium
12.969_77.545,12.969,77.545,21,0.3676619047619048,0.75,9,5,4,SCOOTER,0,Vijayanagara,0.375,0.1203,2303,Medium
13.01_77.543,13.01,77.543,25,0.68366,1.25,8,4,5,CAR,0,Rajajinagar,0.3333,0.1203,2304,Medium
13.041_77.519,13.041,77.519,18,0.6980333333333334,1.875,8,4,3,PASSENGER AUTO,0,Chikkabanavara,0.3333,0.1202,2305,Medium
13.249_77.71600000000001,13.249,77.71600000000001,13,0.7080153846153846,3.0,8,5,5,CAR,0,Devanahalli Airport,0.3333,0.1202,2306,Medium
12.922_77.669,12.922,77.669,16,1.02213125,2.5,7,4,4,MAXI-CAB,0,Bellandur,0.2917,0.1201,2307,Medium
12.948_77.57600000000001,12.948,77.57600000000001,6,2.6666333333333334,3.3333,2,2,10,CAR,1,Basavanagudi,0.0833,0.12,2308,Medium
12.976_77.627,12.976,77.627,9,2.0093555555555556,3.825,4,4,11,CAR,0,Halasur,0.1667,0.12,2309,Medium
12.951_77.621,12.951,77.621,1,3.0,3.0,1,1,6,TANKER,0,Adugodi,0.0417,0.1199,2310,Medium
12.979000000000001_77.711,12.979000000000001,77.711,1,3.0,3.0,1,1,6,MAXI-CAB,0,Mahadevapura,0.0417,0.1199,2311,Medium
13.035_77.568,13.035,77.568,13,1.0254153846153846,1.8,7,5,11,CAR,0,Kodigehalli,0.2917,0.1199,2312,Medium
12.964_77.534,12.964,77.534,5,2.6667,2.6667,2,2,7,CAR,1,Vijayanagara,0.0833,0.1199,2313,Medium
12.947000000000001_77.531,12.947000000000001,77.531,8,1.6833375,5.0,5,3,4,SCOOTER,1,Byatarayanapura,0.2083,0.1198,2314,Medium
13.184000000000001_77.69,13.184000000000001,77.69,45,0.6227777777777778,1.25,8,5,5,CAR,0,Chikkajala,0.3333,0.1198,2315,Medium
12.975_77.584,12.975,77.584,3,2.6666333333333334,3.3333,2,2,8,CAR,1,Halasuru Gate,0.0833,0.1197,2316,Medium
13.183_77.679,13.183,77.679,19,1.0057894736842106,1.6667,7,4,5,CAR,0,Chikkajala,0.2917,0.1197,2317,Medium
12.976_77.533,12.976,77.533,4,2.013875,2.6667,4,3,12,CAR,1,Vijayanagara,0.1667,0.1197,2318,Medium
12.992_77.521,12.992,77.521,9,2.3240777777777777,2.5,3,2,10,HGV,0,Kamakshipalya,0.125,0.1196,2319,Medium
13.002_77.553,13.002,77.553,21,1.6476095238095239,3.3333,5,4,6,MOTOR CYCLE,1,Malleshwaram,0.2083,0.1196,2320,Medium
12.979000000000001_77.604,12.979000000000001,77.604,16,1.9847375,5.3333,4,3,0,CAR,1,Shivajinagar,0.1667,0.1196,2321,Medium
13.029_77.541,13.029,77.541,12,1.016775,2.5,7,6,9,CAR,0,Yeshwanthpura,0.2917,0.1195,2322,Medium
12.88_77.546,12.88,77.546,13,1.0120076923076924,3.125,7,4,10,CAR,0,Thalagattapura,0.2917,0.1194,2323,Medium
12.984_77.581,12.984,77.581,8,1.9944375,4.25,4,2,3,CAR,1,High ground,0.1667,0.1193,2324,Medium
13.045_77.75,13.045,77.75,11,1.0113545454545454,1.6667,7,5,5,CAR,0,K.R. Pura,0.2917,0.1192,2325,Medium
12.88_77.545,12.88,77.545,14,0.6803642857142858,1.25,8,5,9,SCOOTER,0,Thalagattapura,0.3333,0.1192,2326,Medium
12.966000000000001_77.548,12.966000000000001,77.548,16,0.67708125,1.875,8,5,3,CAR,0,Magadi Road,0.3333,0.1192,2327,Medium
12.975_77.609,12.975,77.609,13,1.0052769230769232,2.0833,7,5,10,CAR,0,Ashok Nagar,0.2917,0.1191,2328,Medium
12.954_77.574,12.954,77.574,7,1.6626857142857143,2.6667,5,4,3,CAR,1,V.V.Puram (C.Pet),0.2083,0.1189,2329,Medium
12.922_77.581,12.922,77.581,76,0.850342105263158,1.7,7,4,5,SCOOTER,1,Jayanagara,0.2917,0.1189,2330,Medium
12.999_77.554,12.999,77.554,3,2.644433333333333,4.5333,2,2,7,CAR,1,Malleshwaram,0.0833,0.1189,2331,Medium
12.950000000000001_77.577,12.950000000000001,77.577,5,2.3111,3.3333,3,3,11,CAR,1,V.V.Puram (C.Pet),0.125,0.1187,2332,Medium
12.913_77.604,12.913,77.604,44,0.5977227272727273,1.275,8,3,5,CAR,0,Mico Layout,0.3333,0.1187,2333,Medium
12.932_77.545,12.932,77.545,3,2.9629333333333334,4.4444,1,1,11,CAR,1,Banashankari,0.0417,0.1186,2334,Medium
12.908_77.628,12.908,77.628,26,1.2847153846153847,2.5,6,3,10,CAR,0,HSR Layout,0.25,0.1186,2335,Medium
12.998000000000001_77.58500000000001,12.998000000000001,77.58500000000001,3,2.3111,3.3333,3,2,6,CAR,1,High ground,0.125,0.1185,2336,Medium
12.983_77.559,12.983,77.559,3,2.3111,3.3333,3,3,3,CAR,1,Magadi Road,0.125,0.1185,2337,Medium
12.968_77.60000000000001,12.968,77.60000000000001,3,2.3111,3.3333,3,2,3,CAR,1,Ashok Nagar,0.125,0.1185,2338,Medium
12.935_77.623,12.935,77.623,15,0.6576733333333333,1.25,8,5,11,SCOOTER,0,Adugodi,0.3333,0.1184,2339,Medium
12.981_77.595,12.981,77.595,5,1.6533000000000002,3.3333,5,3,4,CAR,1,Cubbon Park,0.2083,0.1184,2340,Medium
12.983_77.578,12.983,77.578,3,2.6296,2.8333,2,2,8,CAR,1,High ground,0.0833,0.1183,2341,Medium
12.883000000000001_77.549,12.883000000000001,77.549,25,0.9556600000000001,1.9125,7,5,10,CAR,0,Thalagattapura,0.2917,0.1183,2342,Medium
13.007_77.593,13.007,77.593,13,0.9823769230769231,1.875,7,3,9,CAR,0,R.T. Nagar,0.2917,0.1183,2343,Medium
12.950000000000001_77.538,12.950000000000001,77.538,3,2.629633333333333,4.0,2,2,11,CAR,1,Byatarayanapura,0.0833,0.1183,2344,Medium
12.985_77.548,12.985,77.548,18,1.9419722222222222,3.3333,4,2,5,CAR,1,Vijayanagara,0.1667,0.1182,2345,Medium
12.913_77.57300000000001,12.913,77.57300000000001,6,2.2963,2.6667,3,2,3,CAR,1,Jayanagara,0.125,0.1182,2346,Medium
12.97_77.60000000000001,12.97,77.60000000000001,10,1.95553,6.6667,4,3,2,SCHOOL VEHICLE,1,Cubbon Park,0.1667,0.118,2347,Medium
13.029_77.631,13.029,77.631,7,1.3155000000000001,4.1667,6,4,9,LGV,0,K.G. Halli,0.25,0.118,2348,Medium
12.939_77.72,12.939,77.72,2,2.625,3.75,2,1,10,MAXI-CAB,0,Whitefield,0.0833,0.118,2349,Medium
12.989_77.72800000000001,12.989,77.72800000000001,8,1.9596375,3.5417,4,3,10,CAR,0,Mahadevapura,0.1667,0.118,2350,Medium
12.992_77.538,12.992,77.538,86,1.4509,5.0,5,3,11,SCOOTER,1,Vijayanagara,0.2083,0.1179,2351,Medium
12.967_77.60300000000001,12.967,77.60300000000001,11,2.2727,6.0,3,2,2,SCHOOL VEHICLE,1,Ashok Nagar,0.125,0.1178,2352,Medium
13.035_77.624,13.035,77.624,42,0.899597619047619,2.125,7,4,4,TEMPO,0,K.G. Halli,0.2917,0.1177,2353,Medium
12.942_77.696,12.942,77.696,7,1.6294428571428572,2.5,5,4,9,CAR,0,HAL Old Airport,0.2083,0.1176,2354,Medium
13.039_77.589,13.039,77.589,14,0.6398857142857143,1.6667,8,5,13,MOTOR CYCLE,0,Kodigehalli,0.3333,0.1176,2355,Medium
12.971_77.658,12.971,77.658,37,0.5828243243243243,1.875,8,5,7,SCOOTER,0,Jeevanbheemanagar,0.3333,0.1175,2356,Medium
12.907_77.58,12.907,77.58,2,2.6111,3.3333,2,2,10,OTHERS,1,J.P. Nagar,0.0833,0.1175,2357,Medium
12.977_77.572,12.977,77.572,17,1.925464705882353,3.3333,4,3,12,PASSENGER AUTO,1,Upparpet,0.1667,0.1175,2358,Medium
12.97_77.58,12.97,77.58,16,1.27985,2.8333,6,3,6,SCOOTER,1,City Market,0.25,0.1175,2359,Medium
12.959_77.571,12.959,77.571,12,1.9388833333333333,3.3333,4,3,8,CAR,1,V.V.Puram (C.Pet),0.1667,0.1175,2360,Medium
12.929_77.618,12.929,77.618,4,2.2833,3.3333,3,2,8,CAR,1,Adugodi,0.125,0.1175,2361,Medium
12.999_77.557,12.999,77.557,3,2.6074,3.3333,2,2,7,CAR,1,Malleshwaram,0.0833,0.1174,2362,Medium
12.945_77.58,12.945,77.58,25,1.901316,3.3333,4,3,11,CAR,1,Basavanagudi,0.1667,0.1172,2363,Medium
12.856_77.664,12.856,77.664,27,1.2459925925925928,3.3333,6,3,7,CAR,0,Electronic City,0.25,0.1172,2364,Medium
12.969_77.60300000000001,12.969,77.60300000000001,4,1.949975,3.3333,4,2,4,CAR,1,Ashok Nagar,0.1667,0.1172,2365,Medium
12.953_77.574,12.953,77.574,3,2.5999666666666665,3.3333,2,1,9,CAR,1,V.V.Puram (C.Pet),0.0833,0.1171,2366,Medium
12.984_77.557,12.984,77.557,4,1.94445,2.6667,4,3,12,CAR,1,Rajajinagar,0.1667,0.117,2367,Medium
12.977_77.586,12.977,77.586,5,2.5867,2.6667,2,2,6,PRIVATE BUS,1,Cubbon Park,0.0833,0.1168,2368,Medium
12.899000000000001_77.651,12.899000000000001,77.651,14,0.6176714285714286,1.3889,8,5,12,SCOOTER,0,HSR Layout,0.3333,0.1168,2369,Medium
12.997_77.574,12.997,77.574,2,2.9166499999999997,3.3333,1,1,6,LGV,0,Sheshadripuram,0.0417,0.1168,2370,Medium
12.96_77.58800000000001,12.96,77.58800000000001,12,0.9444583333333333,2.0,7,5,4,SCOOTER,1,Halasuru Gate,0.2917,0.1167,2371,Medium
12.922_77.665,12.922,77.665,34,0.8916794117647059,2.25,7,4,11,CAR,0,Bellandur,0.2917,0.1167,2372,Medium
13.02_77.584,13.02,77.584,8,1.277075,2.5,6,4,4,PASSENGER AUTO,0,R.T. Nagar,0.25,0.1166,2373,Medium
13.058_77.46600000000001,13.058,77.46600000000001,14,0.9347285714285715,2.3611,7,4,11,SCOOTER,0,No Police Station,0.2917,0.1165,2374,Medium
12.946_77.528,12.946,77.528,5,2.25332,4.8,3,3,7,SCOOTER,1,Byatarayanapura,0.125,0.1165,2375,Medium
13.0_77.618,13.0,77.618,13,0.6131461538461539,1.25,8,4,12,SCOOTER,0,Pulikeshinagar(F.Town),0.3333,0.1165,2376,Medium
12.963000000000001_77.598,12.963000000000001,77.598,70,0.8032028571428571,1.6667,7,5,4,SCOOTER,1,Ashok Nagar,0.2917,0.1165,2377,Medium
13.047_77.571,13.047,77.571,16,0.60208125,0.9,8,4,2,CAR,0,Kodigehalli,0.3333,0.1164,2378,Medium
13.049_77.498,13.049,77.498,39,0.5494692307692308,2.0833,8,6,6,SCOOTER,0,Chikkabanavara,0.3333,0.1164,2379,Medium
13.034_77.557,13.034,77.557,30,0.5711533333333333,2.0833,8,5,3,CAR,0,Yeshwanthpura,0.3333,0.1164,2380,Medium
12.977_77.59,12.977,77.59,33,1.5336757575757576,3.3333,5,4,2,CAR,1,Cubbon Park,0.2083,0.1163,2381,Medium
12.991_77.554,12.991,77.554,9,1.9154333333333335,2.8333,4,3,10,CAR,1,Rajajinagar,0.1667,0.1163,2382,Medium
12.944_77.607,12.944,77.607,4,2.25,2.8333,3,3,9,CAR,1,Adugodi,0.125,0.1163,2383,Medium
12.971_77.601,12.971,77.601,8,1.59025,2.8333,5,2,3,OTHERS,1,Cubbon Park,0.2083,0.1162,2384,Medium
13.044_77.584,13.044,77.584,11,1.2579545454545455,2.5,6,3,6,CAR,0,Kodigehalli,0.25,0.1162,2385,Medium
12.997_77.54,12.997,77.54,7,1.9126857142857143,2.8333,4,2,11,CAR,1,Vijayanagara,0.1667,0.1161,2386,Medium
12.974_77.577,12.974,77.577,7,2.2381,4.0,3,2,6,SCOOTER,1,Upparpet,0.125,0.1161,2387,Medium
13.051_77.59400000000001,13.051,77.59400000000001,21,0.5823380952380952,1.0625,8,5,6,CAR,0,Hebbala,0.3333,0.1161,2388,Medium
12.951_77.718,12.951,77.718,46,1.1723021739130435,3.75,6,5,8,SCOOTER,0,Whitefield,0.25,0.1161,2389,Medium
13.030000000000001_77.539,13.030000000000001,77.539,12,0.9262,1.5937,7,4,1,CAR,0,Yeshwanthpura,0.2917,0.116,2390,Medium
12.912_77.552,12.912,77.552,22,1.2235,2.7778,6,4,11,BUS (BMTC/KSRTC),0,K.S. Layout,0.25,0.1159,2391,Medium
13.099_77.598,13.099,77.598,9,1.2546333333333335,2.25,6,4,5,PASSENGER AUTO,0,Yelahanka,0.25,0.1159,2392,Medium
12.984_77.608,12.984,77.608,166,0.886710843373494,1.875,6,4,9,SCOOTER,1,Shivajinagar,0.25,0.1159,2393,Medium
12.985_77.574,12.985,77.574,9,1.5800888888888889,2.6667,5,3,7,CAR,1,Sheshadripuram,0.2083,0.1159,2394,Medium
12.938_77.584,12.938,77.584,21,1.8748523809523807,2.8333,4,3,10,CAR,1,Wilson Garden,0.1667,0.1159,2395,Medium
12.917_77.593,12.917,77.593,5,2.23916,5.3125,3,3,5,CAR,1,Jayanagara,0.125,0.1159,2396,Medium
13.002_77.757,13.002,77.757,32,0.874228125,2.5,7,5,8,CAR,0,Mahadevapura,0.2917,0.1158,2397,Medium
13.184000000000001_77.687,13.184000000000001,77.687,22,0.5732909090909092,1.0625,8,5,4,CAR,0,Chikkajala,0.3333,0.1158,2398,Medium
12.915000000000001_77.632,12.915000000000001,77.632,15,0.9127666666666666,1.25,7,4,11,CAR,0,HSR Layout,0.2917,0.1158,2399,Medium
12.959_77.655,12.959,77.655,14,0.9154142857142856,2.0833,7,4,8,CAR,0,Jeevanbheemanagar,0.2917,0.1158,2400,Medium
12.931000000000001_77.623,12.931000000000001,77.623,17,0.9093117647058824,1.5,7,6,7,CAR,0,Adugodi,0.2917,0.1158,2401,Medium
13.051_77.508,13.051,77.508,15,0.5872200000000001,0.85,8,4,13,CAR,0,Chikkabanavara,0.3333,0.1157,2402,Medium
12.975_77.58800000000001,12.975,77.58800000000001,6,2.5555333333333334,3.3333,2,2,6,CAR,1,Cubbon Park,0.0833,0.1157,2403,Medium
13.021_77.552,13.021,77.552,12,0.9190666666666667,1.3889,7,3,14,CAR,0,Yeshwanthpura,0.2917,0.1157,2404,Medium
12.946_77.602,12.946,77.602,2,2.8888499999999997,4.4444,1,1,3,CAR,1,Adugodi,0.0417,0.1157,2405,Medium
12.924_77.672,12.924,77.672,9,1.2472222222222222,3.75,6,4,4,MAXI-CAB,0,Bellandur,0.25,0.1156,2406,Medium
13.026_77.631,13.026,77.631,8,0.924725,1.7,7,5,2,CAR,0,K.G. Halli,0.2917,0.1156,2407,Medium
12.948_77.524,12.948,77.524,13,1.884823076923077,3.75,4,4,15,GOODS AUTO,1,Byatarayanapura,0.1667,0.1155,2408,Medium
12.972_77.606,12.972,77.606,17,0.8984764705882353,1.7708,7,4,17,CAR,0,Ashok Nagar,0.2917,0.1154,2409,Medium
12.887_77.739,12.887,77.739,5,1.9,2.5,4,4,8,PASSENGER AUTO,0,No Police Station,0.1667,0.1154,2410,Medium
12.955_77.52,12.955,77.52,3,2.2291666666666665,3.125,3,2,0,GOODS AUTO,0,Byatarayanapura,0.125,0.1154,2411,Medium
13.084_77.635,13.084,77.635,9,0.5939777777777778,1.25,8,6,3,SCOOTER,0,Hennuru,0.3333,0.1154,2412,Medium
12.921000000000001_77.736,12.921000000000001,77.736,18,1.21805,2.6562,6,5,6,GOODS AUTO,0,Whitefield,0.25,0.1153,2413,Medium
12.922_77.584,12.922,77.584,4,2.2222,2.2222,3,2,11,CAR,1,Jayanagara,0.125,0.1152,2414,Medium
12.903_77.627,12.903,77.627,15,0.575,1.25,8,5,4,SCOOTER,0,Madiwala,0.3333,0.1152,2415,Medium
13.19_77.645,13.19,77.645,21,1.2081285714285714,2.5,6,3,10,CAR,0,Chikkajala,0.25,0.1152,2416,Medium
12.918000000000001_77.575,12.918000000000001,77.575,16,1.5419874999999998,4.25,5,3,2,BUS (BMTC/KSRTC),1,Jayanagara,0.2083,0.1151,2417,Medium
12.926_77.616,12.926,77.616,3,2.2222,3.3333,3,2,12,CAR,1,Madiwala,0.125,0.1151,2418,Medium
12.987_77.595,12.987,77.595,3,2.2222333333333335,2.6667,3,3,5,CAR,1,High ground,0.125,0.1151,2419,Medium
12.917_77.587,12.917,77.587,2,2.55,2.8333,2,2,7,CAR,1,J.P. Nagar,0.0833,0.1151,2420,Medium
13.046000000000001_77.522,13.046000000000001,77.522,17,0.5661764705882353,1.25,8,5,0,CAR,0,Jalahalli,0.3333,0.1151,2421,Medium
13.001_77.611,13.001,77.611,13,0.8974230769230769,1.25,7,5,11,CAR,0,Pulikeshinagar(F.Town),0.2917,0.115,2422,Medium
12.870000000000001_77.656,12.870000000000001,77.656,20,0.878755,2.0833,7,5,12,CAR,0,Electronic City,0.2917,0.1149,2423,Medium
12.923_77.671,12.923,77.671,22,0.8752818181818182,2.5,7,4,7,CAR,0,Bellandur,0.2917,0.1149,2424,Medium
12.988_77.617,12.988,77.617,14,0.8940428571428571,1.25,7,6,10,CAR,0,Pulikeshinagar(F.Town),0.2917,0.1149,2425,Medium
12.914_77.652,12.914,77.652,11,0.8996181818181818,1.0,7,4,7,CAR,0,HSR Layout,0.2917,0.1149,2426,Medium
12.906_77.575,12.906,77.575,4,2.538875,3.4,2,2,7,PASSENGER AUTO,1,J.P. Nagar,0.0833,0.1149,2427,Medium
12.968_77.714,12.968,77.714,5,1.886,2.5,4,2,8,MAXI-CAB,0,HAL Old Airport,0.1667,0.1148,2428,Medium
13.012_77.569,13.012,77.569,12,0.5699583333333333,1.0625,8,4,4,CAR,0,Malleshwaram,0.3333,0.1148,2429,Medium
12.898_77.635,12.898,77.635,26,1.1868615384615384,2.5,6,3,5,CAR,0,HSR Layout,0.25,0.1148,2430,Medium
12.906_77.542,12.906,77.542,28,0.5339392857142857,1.6667,8,5,13,SCOOTER,0,K.S. Layout,0.3333,0.1148,2431,Medium
12.967_77.599,12.967,77.599,15,1.5377533333333333,2.6667,5,2,3,CAR,1,Ashok Nagar,0.2083,0.1148,2432,Medium
12.945_77.607,12.945,77.607,2,2.86665,3.3333,1,1,3,MAXI-CAB,1,Adugodi,0.0417,0.1148,2433,Medium
12.973_77.711,12.973,77.711,34,0.8419088235294118,1.25,7,3,3,MAXI-CAB,0,Mahadevapura,0.2917,0.1148,2434,Medium
12.984_77.555,12.984,77.555,7,2.2024,5.1,3,3,9,SCOOTER,1,Magadi Road,0.125,0.1147,2435,Medium
13.007_77.592,13.007,77.592,19,1.1998894736842105,1.875,6,2,9,PASSENGER AUTO,0,R.T. Nagar,0.25,0.1147,2436,Medium
13.084_77.637,13.084,77.637,32,0.5215,2.0833,8,3,4,SCOOTER,0,Hennuru,0.3333,0.1147,2437,Medium
12.914_77.667,12.914,77.667,15,0.5616666666666668,1.5,8,3,7,SCOOTER,0,Bellandur,0.3333,0.1147,2438,Medium
12.914_77.56700000000001,12.914,77.56700000000001,6,2.203683333333333,3.3333,3,2,2,CAR,1,K.S. Layout,0.125,0.1147,2439,Medium
12.924_77.57300000000001,12.924,77.57300000000001,3,2.2111,2.8333,3,3,5,CAR,1,Banashankari,0.125,0.1147,2440,Medium
13.048_77.578,13.048,77.578,28,0.5269392857142857,1.0,8,5,3,CAR,0,Kodigehalli,0.3333,0.1146,2441,Medium
12.958_77.577,12.958,77.577,5,2.2055599999999997,4.25,3,2,11,SCOOTER,1,City Market,0.125,0.1146,2442,Medium
12.98_77.59100000000001,12.98,77.59100000000001,17,1.2039176470588235,2.6667,6,4,11,MOTOR CYCLE,1,Cubbon Park,0.25,0.1146,2443,Medium
12.974_77.611,12.974,77.611,27,0.8547037037037036,2.5,7,4,4,CAR,0,Ashok Nagar,0.2917,0.1146,2444,Medium
12.961_77.575,12.961,77.575,7,2.5237857142857143,5.0,2,2,10,PASSENGER AUTO,1,City Market,0.0833,0.1146,2445,Medium
12.985_77.568,12.985,77.568,9,0.8949111111111111,1.875,7,5,9,PASSENGER AUTO,0,Sheshadripuram,0.2917,0.1145,2446,Medium
13.052_77.552,13.052,77.552,22,0.8606090909090909,2.0833,7,5,6,CAR,0,Jalahalli,0.2917,0.1144,2447,Medium
12.978_77.642,12.978,77.642,48,0.47564999999999996,2.0833,8,4,5,SCOOTER,0,Jeevanbheemanagar,0.3333,0.1144,2448,Medium
12.931000000000001_77.694,12.931000000000001,77.694,18,1.8447500000000001,4.1667,4,3,11,CAR,0,HAL Old Airport,0.1667,0.1144,2449,Medium
12.944_77.608,12.944,77.608,10,2.8333500000000003,5.0,1,1,8,SCOOTER,1,Adugodi,0.0417,0.1143,2450,Medium
12.987_77.599,12.987,77.599,10,1.85553,3.3333,4,4,13,SCOOTER,1,Shivajinagar,0.1667,0.1141,2451,Medium
12.919_77.652,12.919,77.652,23,0.5274391304347826,1.0,8,6,6,SCOOTER,0,HSR Layout,0.3333,0.1141,2452,Medium
12.944_77.577,12.944,77.577,3,2.5185333333333335,2.6667,2,2,6,CAR,1,Basavanagudi,0.0833,0.114,2453,Medium
13.001_77.62,13.001,77.62,12,0.5505166666666667,1.275,8,4,3,SCOOTER,0,Pulikeshinagar(F.Town),0.3333,0.114,2454,Medium
12.961_77.58,12.961,77.58,12,1.8416833333333333,2.6667,4,2,2,LGV,1,City Market,0.1667,0.1138,2455,Medium
12.978_77.546,12.978,77.546,11,1.1959727272727272,1.6667,6,6,9,MOTOR CYCLE,1,Vijayanagara,0.25,0.1138,2456,Medium
12.922_77.61,12.922,77.61,13,1.1923,3.75,6,5,9,SCOOTER,0,Mico Layout,0.25,0.1138,2457,Medium
12.939_77.592,12.939,77.592,7,1.2053428571428573,1.875,6,4,8,PASSENGER AUTO,0,Wilson Garden,0.25,0.1138,2458,Medium
12.819_77.688,12.819,77.688,12,0.5434083333333334,1.0625,8,3,11,SCOOTER,0,Electronic City,0.3333,0.1137,2459,Medium
12.956_77.519,12.956,77.519,33,0.49211212121212117,1.3889,8,5,12,SCOOTER,0,Byatarayanapura,0.3333,0.1137,2460,Medium
12.917_77.623,12.917,77.623,3,2.5111,3.3333,2,2,10,CAR,1,Madiwala,0.0833,0.1137,2461,Medium
12.922_77.562,12.922,77.562,3,2.8333,2.8333,1,1,10,CAR,1,Banashankari,0.0417,0.1137,2462,Medium
12.947000000000001_77.57900000000001,12.947000000000001,77.57900000000001,3,2.8333,2.8333,1,1,10,CAR,1,Basavanagudi,0.0417,0.1137,2463,Medium
12.953_77.641,12.953,77.641,9,1.1948999999999999,2.25,6,3,8,CAR,0,Jeevanbheemanagar,0.25,0.1136,2464,Medium
13.003_77.552,13.003,77.552,2,2.8333,2.8333,1,1,8,CAR,1,Malleshwaram,0.0417,0.1136,2465,Medium
13.052_77.488,13.052,77.488,13,0.8608923076923077,1.6667,7,6,3,CAR,0,No Police Station,0.2917,0.1136,2466,Medium
12.922_77.558,12.922,77.558,2,2.8333500000000003,3.7778,1,1,11,CAR,1,Banashankari,0.0417,0.1136,2467,Medium
12.933_77.58,12.933,77.58,1,2.8333,2.8333,1,1,10,CAR,1,Jayanagara,0.0417,0.1135,2468,Medium
12.995000000000001_77.60300000000001,12.995000000000001,77.60300000000001,9,0.8691333333333334,1.875,7,6,3,CAR,0,R.T. Nagar,0.2917,0.1135,2469,Medium
12.946_77.59700000000001,12.946,77.59700000000001,1,2.8333,2.8333,1,1,10,CAR,1,Wilson Garden,0.0417,0.1135,2470,Medium
12.964_77.538,12.964,77.538,1,2.8333,2.8333,1,1,11,PASSENGER AUTO,1,Vijayanagara,0.0417,0.1135,2471,Medium
12.978_77.601,12.978,77.601,1,2.8333,2.8333,1,1,12,PASSENGER AUTO,1,Cubbon Park,0.0417,0.1135,2472,Medium
12.948_77.601,12.948,77.601,1,2.8333,2.8333,1,1,12,PASSENGER AUTO,1,Wilson Garden,0.0417,0.1135,2473,Medium
12.957_77.549,12.957,77.549,1,2.8333,2.8333,1,1,8,TEMPO,1,Byatarayanapura,0.0417,0.1135,2474,Medium
12.917_77.592,12.917,77.592,1,2.8333,2.8333,1,1,10,CAR,1,Jayanagara,0.0417,0.1135,2475,Medium
12.97_77.583,12.97,77.583,1,2.8333,2.8333,1,1,9,CAR,1,Halasuru Gate,0.0417,0.1135,2476,Medium
12.944_77.612,12.944,77.612,1,2.8333,2.8333,1,1,10,CAR,1,Adugodi,0.0417,0.1135,2477,Medium
12.943_77.577,12.943,77.577,1,2.8333,2.8333,1,1,9,CAR,1,Basavanagudi,0.0417,0.1135,2478,Medium
12.978_77.608,12.978,77.608,1,2.8333,2.8333,1,1,9,LORRY/GOODS VEHICLE,1,Shivajinagar,0.0417,0.1135,2479,Medium
12.938_77.57000000000001,12.938,77.57000000000001,1,2.8333,2.8333,1,1,10,CAR,1,Basavanagudi,0.0417,0.1135,2480,Medium
12.919_77.58,12.919,77.58,1,2.8333,2.8333,1,1,9,PRIVATE BUS,1,Jayanagara,0.0417,0.1135,2481,Medium
12.931000000000001_77.575,12.931000000000001,77.575,1,2.8333,2.8333,1,1,9,CAR,1,Banashankari,0.0417,0.1135,2482,Medium
12.918000000000001_77.583,12.918000000000001,77.583,1,2.8333,2.8333,1,1,8,CAR,1,Jayanagara,0.0417,0.1135,2483,Medium
12.97_77.493,12.97,77.493,1,2.8333,2.8333,1,1,6,LGV,0,Jnanabharathi,0.0417,0.1135,2484,Medium
12.988_77.596,12.988,77.596,1,2.8333,2.8333,1,1,10,CAR,1,High ground,0.0417,0.1135,2485,Medium
12.936_77.691,12.936,77.691,34,1.1334382352941177,2.5,6,4,8,PASSENGER AUTO,0,HAL Old Airport,0.25,0.1135,2486,Medium
12.978_77.551,12.978,77.551,6,2.1722333333333332,2.6667,3,2,3,GOODS AUTO,1,Magadi Road,0.125,0.1134,2487,Medium
12.898_77.606,12.898,77.606,12,0.8576333333333332,1.25,7,3,2,GOODS AUTO,0,Mico Layout,0.2917,0.1134,2488,Medium
12.978_77.57000000000001,12.978,77.57000000000001,3,2.1777666666666664,2.8333,3,3,0,PASSENGER AUTO,1,Chamarajpet,0.125,0.1134,2489,Medium
13.034_77.624,13.034,77.624,73,0.7148958904109589,1.6667,7,5,3,CAR,0,K.G. Halli,0.2917,0.1134,2490,Medium
12.906_77.581,12.906,77.581,6,1.5194666666666665,2.6667,5,5,9,MOTOR CYCLE,1,J.P. Nagar,0.2083,0.1133,2491,Medium
12.925_77.674,12.925,77.674,18,0.5189833333333334,1.0,8,6,0,MOTOR CYCLE,0,Bellandur,0.3333,0.1133,2492,Medium
12.92_77.581,12.92,77.581,28,1.1428892857142858,5.0,6,3,3,SCOOTER,1,Jayanagara,0.25,0.1133,2493,Medium
12.932_77.697,12.932,77.697,4,2.17415,3.0,3,3,6,CAR,0,HAL Old Airport,0.125,0.1133,2494,Medium
13.046000000000001_77.523,13.046000000000001,77.523,14,0.5235142857142857,1.25,8,3,0,CAR,0,Jalahalli,0.3333,0.1132,2495,Medium
12.951_77.578,12.951,77.578,12,1.8277666666666665,2.2667,4,3,12,CAR,1,V.V.Puram (C.Pet),0.1667,0.1132,2496,Medium
13.057_77.507,13.057,77.507,11,0.5310727272727273,1.25,8,4,2,CAR,0,Chikkabanavara,0.3333,0.1132,2497,Medium
